ageEstimate,companyFollowerCount,companyName,companyStaffCount,connectionsCount,followersCount,genderEstimate,hasPicture,isPremium,posTitle,avgMemberPosDuration
43.0,192638.0,Telstra,36243.0,500.0,1073.0,0.0,1,0.0,Sales Manager - Presales,734.25
43.0,192638.0,Telstra,36243.0,500.0,1073.0,0.0,1,0.0,Technical Solution Specialist - Presales,734.25
43.0,4726.0,VicTrack,384.0,500.0,1073.0,0.0,1,0.0,Senior Account Manager,734.25
43.0,192638.0,Telstra,36243.0,500.0,1073.0,0.0,1,0.0,Senior Product Manager,734.25
43.0,192638.0,Telstra,36243.0,500.0,1073.0,0.0,1,0.0,Customer Infrastructure Specialist - Engineering,734.25
43.0,192638.0,Telstra,36243.0,500.0,1073.0,0.0,1,0.0,Product Infrastructure Specialist - Engineering,734.25
43.0,192638.0,Telstra,36243.0,500.0,1073.0,0.0,1,0.0,Communication Consultant - Graduate,734.25
43.0,192638.0,Telstra,36243.0,500.0,1073.0,0.0,1,0.0,Manager,734.25
34.0,58249.0,Murdoch University,2525.0,105.0,105.0,1.0,1,0.0,Safety in Research and Teaching Coordinator,754.0
34.0,29.0,Fresh Start Recovery Programme,22.0,105.0,105.0,1.0,1,0.0,Safety and Quality Officer,754.0
34.0,47.0,Omni Assist Pty Ltd,2.0,105.0,105.0,1.0,1,0.0,HSEQ Consultant,754.0
49.0,30874.0,BRP,4303.0,500.0,1096.0,0.0,0,0.0,Vice President & GM BRP Asia Pacific,1263.0
49.0,30874.0,BRP,4303.0,500.0,1096.0,0.0,0,0.0,GM Asia Pacific,1263.0
49.0,30874.0,BRP,4303.0,500.0,1096.0,0.0,0,0.0,GM Australia & New Zealand,1263.0
49.0,362119.0,BOMBARDIER,40515.0,500.0,1096.0,0.0,0,0.0,Senior Analyst Strategic Initiatives,1263.0
49.0,362119.0,BOMBARDIER,40515.0,500.0,1096.0,0.0,0,0.0,Internal Auditor,1263.0
38.0,7766.0,TransGrid,651.0,500.0,596.0,0.0,0,0.0,Program Manager - Transmission Lines and Cables,616.25
38.0,7766.0,TransGrid,651.0,500.0,596.0,0.0,0,0.0,Commissioning Services Manager,616.25
38.0,7766.0,TransGrid,651.0,500.0,596.0,0.0,0,0.0,Program Manager,616.25
38.0,7766.0,TransGrid,651.0,500.0,596.0,0.0,0,0.0,Senior Project Manager,616.25
38.0,7766.0,TransGrid,651.0,500.0,596.0,0.0,0,0.0,Project Manager,616.25
38.0,7766.0,TransGrid,651.0,500.0,596.0,0.0,0,0.0,Protection Design,616.25
38.0,7766.0,TransGrid,651.0,500.0,596.0,0.0,0,0.0,System Operations Planning,616.25
38.0,7766.0,TransGrid,651.0,500.0,596.0,0.0,0,0.0,Secondary Systems Maintenance,616.25
38.0,9803.0,Zinfra,764.0,500.0,596.0,0.0,0,0.0,Program Manager,616.25
40.0,51262.0,Australia Post,11978.0,479.0,480.0,1.0,1,0.0,"OD partner, Postal Services",361.375
40.0,51262.0,Australia Post,11978.0,479.0,480.0,1.0,1,0.0,"OD Partner, Post Operations Network",361.375
40.0,51262.0,Australia Post,11978.0,479.0,480.0,1.0,1,0.0,Talent Consultant,361.375
40.0,151686.0,National Australia Bank,27944.0,479.0,480.0,1.0,1,0.0,HR Business Partner,361.375
40.0,4234.0,HOBAN,349.0,479.0,480.0,1.0,1,0.0,"Team Leader, Projects Recruitment",361.375
40.0,2312663.0,Hays,21231.0,479.0,480.0,1.0,1,0.0,Recruitment Consultant,361.375
48.0,2038.0,Cyara,138.0,500.0,3820.0,0.0,1,1.0,CEO,1135.4286
48.0,102.0,TiE Melbourne,10.0,500.0,3820.0,0.0,1,1.0,Board Member,1135.4286
48.0,83140.0,Genesys,5668.0,500.0,3820.0,0.0,1,1.0,SE Director - APAC,1135.4286
48.0,151686.0,National Australia Bank,27944.0,500.0,3820.0,0.0,1,1.0,Senior Analyst/Programmer,1135.4286
48.0,82881.0,NEC Corporation,8234.0,500.0,3820.0,0.0,1,1.0,Software Development Engineer,1135.4286
48.0,28662.0,WSP in Australia & New Zealand,1685.0,500.0,3820.0,0.0,1,1.0,Consulting Engineer,1135.4286
51.0,25538.0,Anaplan,1117.0,500.0,2598.0,,1,1.0,"Country Marketing Manager, ANZ / SEA",1099.1111
51.0,204.0,Navig8,14.0,500.0,2598.0,,1,1.0,Advisor,1099.1111
51.0,1.0,Amanxi,1.0,500.0,2598.0,,1,1.0,Director,1099.1111
51.0,5.0,Shop4,1.0,500.0,2598.0,,1,1.0,Advisor,1099.1111
51.0,,PayFields,,500.0,2598.0,,1,1.0,CEO,1099.1111
51.0,88242.0,NGA Human Resources,6193.0,500.0,2598.0,,1,1.0,Marketing Director A/NZ,1099.1111
51.0,3770.0,CXC Global,260.0,500.0,2598.0,,1,1.0,Head of Marketing,1099.1111
51.0,3770.0,CXC Global,260.0,500.0,2598.0,,1,1.0,National Marketing Manager A/NZ,1099.1111
51.0,6437.0,MDS Pharma Services,706.0,500.0,2598.0,,1,1.0,Consultant - Business Strategy & Change Management,1099.1111
51.0,1041.0,PayGlobal | Now part of MYOB,37.0,500.0,2598.0,,1,1.0,Marketing Manager,1099.1111
51.0,1151791.0,Schneider Electric,61388.0,500.0,2598.0,,1,1.0,Marketing Director - GM ANZ,1099.1111
51.0,25538.0,Anaplan,1117.0,500.0,2598.0,,1,1.0,Demand Manager - APAC,1099.1111
43.0,279605.0,Monash University,14538.0,130.0,131.0,1.0,1,0.0,Web Content Coordinator,918.0
43.0,14189.0,Australian Government Department of Human Services,6131.0,130.0,131.0,1.0,1,0.0,Web Content Migrator,918.0
36.0,160.0,International Needs Australia,10.0,372.0,373.0,0.0,1,0.0,Gifts in Wills Manager,3439.2
36.0,11077.0,World Vision Australia,561.0,372.0,373.0,0.0,1,0.0,National Relationship Manager - Bequests,3439.2
36.0,11077.0,World Vision Australia,561.0,372.0,373.0,0.0,1,0.0,Emergency Response Logistics Officer,3439.2
36.0,11077.0,World Vision Australia,561.0,372.0,373.0,0.0,1,0.0,Statae Manager Victoria and Tasmania,3439.2
36.0,11077.0,World Vision Australia,561.0,372.0,373.0,0.0,1,0.0,Production Co Ordinator,3439.2
46.0,2643.0,RFI Technology Solutions,147.0,500.0,1185.0,1.0,1,1.0,Chief Financial Officer,1351.2
46.0,1798.0,Versent,199.0,500.0,1185.0,1.0,1,1.0,Chief Financial Officer,1351.2
46.0,100.0,Supply Chain Squared,0.0,500.0,1185.0,1.0,1,1.0,Associate,1351.2
46.0,71403.0,Optus,10913.0,500.0,1185.0,1.0,1,1.0,"Director, Procurement",1351.2
46.0,71403.0,Optus,10913.0,500.0,1185.0,1.0,1,1.0,"General Manager, Commercial Transformation",1351.2
46.0,71403.0,Optus,10913.0,500.0,1185.0,1.0,1,1.0,"Director, IT Commercial",1351.2
46.0,71403.0,Optus,10913.0,500.0,1185.0,1.0,1,1.0,"Commercial Manager, Capital Evaluation",1351.2
46.0,71403.0,Optus,10913.0,500.0,1185.0,1.0,1,1.0,"Commercial Manager, Consumer Strategy",1351.2
46.0,71403.0,Optus,10913.0,500.0,1185.0,1.0,1,1.0,"Commercial Manager, Consumer IT & Networks",1351.2
49.0,696.0,Bionomics Ltd,44.0,500.0,650.0,0.0,0,0.0,"Manager, Strategic Alliances",953.8889
49.0,7181.0,Mayne Pharma,646.0,500.0,650.0,0.0,0,0.0,"Director, Business and Corporate Development",953.8889
49.0,82430.0,Novozymes,5103.0,500.0,650.0,0.0,0,0.0,"Senior Manager, Business Development and Acquisitions, Novozymes BioPharma",953.8889
49.0,696.0,Bionomics Ltd,44.0,500.0,650.0,0.0,0,0.0,"Group Leader, Scientific Affairs and Licensing",953.8889
49.0,696.0,Bionomics Ltd,44.0,500.0,650.0,0.0,0,0.0,"Head, Protein Discovery Group",953.8889
49.0,53774.0,CSIRO,5299.0,500.0,650.0,0.0,0,0.0,Senior Research Scientist,953.8889
49.0,105507.0,University of South Australia,4691.0,500.0,650.0,0.0,0,0.0,"Member, Museum of Discovery (MOD) Governance Group",953.8889
49.0,95586.0,University of Adelaide,5890.0,500.0,650.0,0.0,0,0.0,"Board Member, Institute of Photonics and Advanced Sensing",953.8889
49.0,105507.0,University of South Australia,4691.0,500.0,650.0,0.0,0,0.0,"Board Member, Innovation and Collaboration Centre",953.8889
49.0,26.0,SABRENet Ltd,3.0,500.0,650.0,0.0,0,0.0,Board Director,953.8889
49.0,586.0,TechInSA Startup Support Agency,26.0,500.0,650.0,0.0,0,0.0,Board Observer,953.8889
39.0,37530.0,Transport for NSW,4218.0,500.0,688.0,0.0,1,0.0,Scrum Master,661.0
39.0,81613.0,nbnâ¢ Australia,5972.0,500.0,688.0,0.0,1,0.0,Scrum Master/Business Analyst,661.0
39.0,2385.0,Bulletproof Group Limited,89.0,500.0,688.0,0.0,1,0.0,Scrum Master,661.0
39.0,13160.0,Oakton,1175.0,500.0,688.0,0.0,1,0.0,Business Analyst/Scrum Master,661.0
39.0,13160.0,Oakton,1175.0,500.0,688.0,0.0,1,0.0,Software Engineer,661.0
39.0,247381.0,University of Sydney,11949.0,500.0,688.0,0.0,1,0.0,Research Assistant,661.0
39.0,247381.0,University of Sydney,11949.0,500.0,688.0,0.0,1,0.0,Tutor/Lab Supervisor/Helpdesk,661.0
53.0,1295.0,Brisbane Boys'â College,217.0,306.0,327.0,0.0,1,0.0,Secondary Science Teacher,1413.1429
53.0,6335.0,Seqwater,630.0,306.0,327.0,0.0,1,0.0,"Knowledge, IP Management and Systems Governance Coordinator",1413.1429
53.0,6335.0,Seqwater,630.0,306.0,327.0,0.0,1,0.0,"RS&T Stakeholder, IP & Knowledge Coordinator",1413.1429
53.0,1552.0,Australian WaterSecure Innovations Ltd.,8.0,306.0,327.0,0.0,1,0.0,Intellectual Property Specialist,1413.1429
53.0,4811.0,IP Australia,755.0,306.0,327.0,0.0,1,0.0,Patent Examiner,1413.1429
32.0,174247.0,QUT (Queensland University of Technology),7610.0,222.0,222.0,1.0,1,0.0,PhD Candidate,493.0
32.0,174247.0,QUT (Queensland University of Technology),7610.0,222.0,222.0,1.0,1,0.0,Research Assistant,493.0
32.0,174247.0,QUT (Queensland University of Technology),7610.0,222.0,222.0,1.0,1,0.0,Sessional Academic (Public Relations and Marketing),493.0
32.0,174247.0,QUT (Queensland University of Technology),7610.0,222.0,222.0,1.0,1,0.0,Masters by Research Student,493.0
32.0,719.0,SU QLD,166.0,222.0,222.0,1.0,1,0.0,Marketing & Events Manager,493.0
32.0,423.0,GJI Group,56.0,222.0,222.0,1.0,1,0.0,Sales and Marketing Co-ordinator,493.0
32.0,719.0,SU QLD,166.0,222.0,222.0,1.0,1,0.0,Public Relations & Marketing Intern,493.0
49.0,5.0,EcoThought Pty Ltd,4.0,500.0,943.0,0.0,0,1.0,Director,1475.5
49.0,533477.0,CSC,60800.0,500.0,943.0,0.0,0,1.0,Consultant Human Factors Specialist,1475.5
49.0,1778.0,KAZ,436.0,500.0,943.0,0.0,0,1.0,Delivery Manager,1475.5
49.0,1778.0,KAZ,436.0,500.0,943.0,0.0,0,1.0,Program Manager National Security,1475.5
49.0,49922.0,Ministerie van Defensie,19804.0,500.0,943.0,0.0,0,1.0,ACSS System Engineer,1475.5
49.0,16434.0,Department of Defence,4077.0,500.0,943.0,0.0,0,1.0,CAPLOG Project,1475.5
42.0,29.0,AB Language Services,3.0,500.0,1514.0,0.0,1,0.0,CEO,3257.0
42.0,4.0,AAA Scandinavian Translations,3.0,500.0,1514.0,0.0,1,0.0,Freelance localization and editing,3257.0
42.0,4.0,AAA Scandinavian Translations,3.0,500.0,1514.0,0.0,1,0.0,Freelance translator and editor,3257.0
46.0,23092.0,Programmed,4393.0,500.0,745.0,0.0,1,1.0,Project Manager (Contract role),395.5
46.0,87841.0,Talent2,705.0,500.0,745.0,0.0,1,1.0,Project Manager (Contract role),395.5
46.0,520.0,Computershare Utility Services,77.0,500.0,745.0,0.0,1,1.0,Project Manager (Contract role),395.5
46.0,520.0,Computershare Utility Services,77.0,500.0,745.0,0.0,1,1.0,Project Manager (Contract role),395.5
46.0,23092.0,Programmed,4393.0,500.0,745.0,0.0,1,1.0,Project Manager - Costing,395.5
46.0,23092.0,Programmed,4393.0,500.0,745.0,0.0,1,1.0,"Head of Change Management, Shared Services",395.5
46.0,23092.0,Programmed,4393.0,500.0,745.0,0.0,1,1.0,Group Pay/Bill Services Manager,395.5
46.0,29103.0,AGL Energy,3432.0,500.0,745.0,0.0,1,1.0,"Solution Design manager, Commercial manager, Account manager",395.5
36.0,2118.0,Newcastle Permanent Building Society,413.0,379.0,377.0,0.0,1,0.0,Data Warehouse Specialist,1573.3333
36.0,13896.0,i2c Inc.,684.0,379.0,377.0,0.0,1,0.0,Associate Architect,1573.3333
36.0,92.0,TMA Australia Pty Ltd,32.0,379.0,377.0,0.0,1,0.0,SQL Developer,1573.3333
40.0,14792.0,Gigya,494.0,196.0,195.0,0.0,0,0.0,Senior Solution Architect,652.8889
40.0,2930.0,Simple,50.0,196.0,195.0,0.0,0,0.0,Principal Solution Consultant,652.8889
40.0,14792.0,Gigya,494.0,196.0,195.0,0.0,0,0.0,Senior Solution Architect,652.8889
40.0,11.0,Vivify Creative Pty Ltd,1.0,196.0,195.0,0.0,0,0.0,Cofounder,652.8889
40.0,126361.0,Westpac,12393.0,196.0,195.0,0.0,0,0.0,Digital Development Manager,652.8889
40.0,72297.0,SDL plc,5495.0,196.0,195.0,0.0,0,0.0,Project Manager / Content Architect (Contract),652.8889
40.0,,SDL Campaigns,,196.0,195.0,0.0,0,0.0,Managing Senior Consultant,652.8889
40.0,85.0,Mediasurface,34.0,196.0,195.0,0.0,0,0.0,Technical Support Lead,652.8889
37.0,534929.0,Jacobs,43616.0,409.0,418.0,0.0,1,0.0,Senior Water Resources Engineer,3256.0
37.0,31853.0,Sinclair Knight Merz,850.0,409.0,418.0,0.0,1,0.0,Water Engineer,3256.0
36.0,58.0,Jenkins Legal Services,7.0,500.0,729.0,1.0,1,0.0,Solicitor,1044.6667
36.0,4324.0,NSW Young Lawyers,58.0,500.0,729.0,1.0,1,0.0,Executive Councillor,1044.6667
36.0,10358.0,The Law Society of New South Wales,222.0,500.0,729.0,1.0,1,0.0,Law Society Rural Issues Committee Young Lawyers Representative,1044.6667
36.0,4324.0,NSW Young Lawyers,58.0,500.0,729.0,1.0,1,0.0,BushWeb Regional Issues Committee Chair,1044.6667
36.0,4324.0,NSW Young Lawyers,58.0,500.0,729.0,1.0,1,0.0,BushWeb Regional Issues Committee Vice Chair,1044.6667
36.0,154.0,Mullane & Lindsay Solicitors,17.0,500.0,729.0,1.0,1,0.0,Solicitor,1044.6667
36.0,58.0,Jenkins Legal Services,7.0,500.0,729.0,1.0,1,0.0,Senior Associate,1044.6667
36.0,206.0,Newcastle Law Society,4.0,500.0,729.0,1.0,1,0.0,Treasurer,1044.6667
37.0,2128.0,Property NSW,300.0,219.0,218.0,1.0,0,0.0,Assistant Management Accountant - Projects,2983.0
48.0,470336.0,WorleyParsons,22610.0,500.0,1255.0,0.0,1,0.0,Lead Electrical Engineer,874.2222
48.0,470336.0,WorleyParsons,22610.0,500.0,1255.0,0.0,1,0.0,Senior Project Engineer,874.2222
48.0,470336.0,WorleyParsons,22610.0,500.0,1255.0,0.0,1,0.0,Principal Electrical Engineer,874.2222
48.0,1515175.0,Chevron,70181.0,500.0,1255.0,0.0,1,0.0,Client Representative - Electrical & Instrumentation Engineering - Wheatstone LNG,874.2222
48.0,470336.0,WorleyParsons,22610.0,500.0,1255.0,0.0,1,0.0,Acting Electrical Engineering Discipline Manager,874.2222
48.0,470336.0,WorleyParsons,22610.0,500.0,1255.0,0.0,1,0.0,Lead Electrical Engineer,874.2222
48.0,470336.0,WorleyParsons,22610.0,500.0,1255.0,0.0,1,0.0,Lead Electrical Engineer,874.2222
48.0,470336.0,WorleyParsons,22610.0,500.0,1255.0,0.0,1,0.0,Lead Electrical Engineer,874.2222
48.0,6262.0,Transfield Worley,219.0,500.0,1255.0,0.0,1,0.0,Lead Electrical Engineer,874.2222
48.0,8609.0,Lycopodium Limited,422.0,500.0,1255.0,0.0,1,0.0,Senior/Lead Electrical Engineer,874.2222
48.0,296175.0,BAE Systems,44769.0,500.0,1255.0,0.0,1,0.0,Facilities Maintenance Manager,874.2222
44.0,5211.0,HBF Health,674.0,274.0,274.0,0.0,1,0.0,Digital Tech Lead,943.5
44.0,,"Birchman, an SMS Management & Technology company",,274.0,274.0,0.0,1,0.0,Software Architect,943.5
44.0,4739.0,Beacon,305.0,274.0,274.0,0.0,1,0.0,Senior Software Developer,943.5
44.0,7019.0,Immersive Technologies,177.0,274.0,274.0,0.0,1,0.0,Team Lead,943.5
40.0,324676.0,Cushman & Wakefield,32547.0,472.0,476.0,0.0,1,0.0,Contract Manager | Department of Treasury and Finance Account ,1080.5
40.0,324676.0,Cushman & Wakefield,32547.0,472.0,476.0,0.0,1,0.0,Contract Administrator I Australia Post Account,1080.5
40.0,73.0,Swan Services Pty Ltd,16.0,472.0,476.0,0.0,1,0.0,Facilities Assistant,1080.5
40.0,945.0,Amazing Colombia S.A.,79.0,472.0,476.0,0.0,1,0.0,Functional Consultant,1080.5
40.0,324676.0,Cushman & Wakefield,32547.0,472.0,476.0,0.0,1,0.0,Data & Scheduling Manager,1080.5
40.0,324676.0,Cushman & Wakefield,32547.0,472.0,476.0,0.0,1,0.0,Data & Scheduling Manager,1080.5
44.0,20763.0,Fujitsu Australia Limited,2077.0,500.0,641.0,0.0,1,0.0,Senior Technical Architect,858.0
44.0,20763.0,Fujitsu Australia Limited,2077.0,500.0,641.0,0.0,1,0.0,Senior Consultant,858.0
36.0,37.0,Utonic Beverages Pty Ltd,5.0,500.0,689.0,1.0,1,0.0,Dietitian & science and research team leader,882.5
36.0,4947.0,Collingwood Football Club,198.0,500.0,689.0,1.0,1,0.0,Sports performance dietitian,882.5
36.0,3975.0,Melbourne Victory Football Club,134.0,500.0,689.0,1.0,1,0.0,Consultant Dietitian,882.5
36.0,91391.0,Victoria University,3653.0,500.0,689.0,1.0,1,0.0,Casual lecturer,882.5
36.0,3570.0,Western Bulldogs,224.0,500.0,689.0,1.0,1,0.0,Team Dietitian,882.5
36.0,9039.0,Meat & Livestock Australia,302.0,500.0,689.0,1.0,1,0.0,"Project Officer, Nutrition",882.5
48.0,174247.0,QUT (Queensland University of Technology),7610.0,500.0,1983.0,1.0,1,0.0,"Professor and Head, School of Clinical Sciences",2739.3333
48.0,9337.0,Pharmaceutical Society of Australia,205.0,500.0,1983.0,1.0,1,0.0,President - Queensland Branch,2739.3333
48.0,181090.0,The University of Queensland,10735.0,500.0,1983.0,1.0,1,0.0,"Associate Professor, Quality Use of Medicines (School of Pharmacy)",2739.3333
35.0,3853.0,eHealth NSW,567.0,500.0,3466.0,0.0,1,0.0,Medical & Dental Rostering Solution Lead - Senior BA,274.0
35.0,3853.0,eHealth NSW,567.0,500.0,3466.0,0.0,1,0.0,Implementation Assurance Testing Manager,274.0
35.0,3853.0,eHealth NSW,567.0,500.0,3466.0,0.0,1,0.0,Implementation Lead - Senior Business Analyst,274.0
35.0,17712.0,George Weston Foods,1542.0,500.0,3466.0,0.0,1,0.0,Senior BA & Change Consultant - Kronos,274.0
35.0,17652.0,GrainCorp,1461.0,500.0,3466.0,0.0,1,0.0,Time and Attendance Automation Change/Training Consultant,274.0
35.0,21826.0,Ramsay Health Care,4932.0,500.0,3466.0,0.0,1,0.0,NSW Kronos Training and Support Consultant,274.0
35.0,12325.0,Sydney Trains,4737.0,500.0,3466.0,0.0,1,0.0,Enterprise Agreement Technical Business Analyst,274.0
35.0,53829.0,Kronos Incorporated,6808.0,500.0,3466.0,0.0,1,0.0,Workforce Management Application Consultant II,274.0
35.0,1243642.0,Thomson Reuters,61458.0,500.0,3466.0,0.0,1,0.0,"Governance, Risk & Compliance Implementation Consultant",274.0
35.0,283364.0,Mercer,22672.0,500.0,3466.0,0.0,1,0.0,MSSD Team Leader (Workforce Intelligence Software) - Associate,274.0
35.0,6195.0,Patrick,766.0,500.0,3466.0,0.0,1,0.0,UNIX Systems Administrator,274.0
35.0,71250.0,Lexmark,11005.0,500.0,3466.0,0.0,1,0.0,Technical Support Analyst,274.0
35.0,212547.0,Unisys,24953.0,500.0,3466.0,0.0,1,0.0,Server/Desktop Support Engineer - Contract,274.0
35.0,13344.0,Sensis,2050.0,500.0,3466.0,0.0,1,0.0,Online Advertising Consultant,274.0
37.0,10724.0,Australian Government,4609.0,125.0,125.0,0.0,1,0.0,Senior Analyst Programmer,821.0
37.0,14189.0,Australian Government Department of Human Services,6131.0,125.0,125.0,0.0,1,0.0,Analyst Programmer,821.0
37.0,10724.0,Australian Government,4609.0,125.0,125.0,0.0,1,0.0,Analyst Programmer,821.0
37.0,4343.0,Centrelink,3145.0,125.0,125.0,0.0,1,0.0,Analyst Programmer,821.0
37.0,2643909.0,Hewlett Packard Enterprise,223507.0,125.0,125.0,0.0,1,0.0,Information Analyst,821.0
55.0,36946.0,News Corp,5995.0,500.0,587.0,0.0,0,0.0,Product Manager,695.8571
55.0,5138.0,NPS MedicineWise,277.0,500.0,587.0,0.0,0,0.0,Usability and Technology Lead,695.8571
55.0,39784.0,IAG,9920.0,500.0,587.0,0.0,0,0.0,Manager,695.8571
55.0,39784.0,IAG,9920.0,500.0,587.0,0.0,0,0.0,Project Manager,695.8571
55.0,39784.0,IAG,9920.0,500.0,587.0,0.0,0,0.0,Team Leader,695.8571
55.0,39784.0,IAG,9920.0,500.0,587.0,0.0,0,0.0,Lab Member,695.8571
55.0,39784.0,IAG,9920.0,500.0,587.0,0.0,0,0.0,Scriptwriter,695.8571
55.0,39784.0,IAG,9920.0,500.0,587.0,0.0,0,0.0,Information Designer / Forms Analyst,695.8571
55.0,71403.0,Optus,10913.0,500.0,587.0,0.0,0,0.0,Business Process Analyst / Customer Focus Executive,695.8571
55.0,71403.0,Optus,10913.0,500.0,587.0,0.0,0,0.0,Documentation Specialist,695.8571
55.0,71403.0,Optus,10913.0,500.0,587.0,0.0,0,0.0,Outbound Telemarketer / Account Executive,695.8571
55.0,750.0,Outward Bound Australia,48.0,500.0,587.0,0.0,0,0.0,Publicity Officer / Instructor,695.8571
49.0,10262.0,"Department of Environment, Land, Water and Planning",1664.0,455.0,456.0,0.0,1,0.0,"Project Manager, Crown Land Information Systems Improvement Project ",1242.8571
49.0,3531.0,Metropolitan Fire Brigade (MFB),635.0,455.0,456.0,0.0,1,0.0,Manager Strategic Analysis and Reporting,1242.8571
49.0,1696.0,Spatial Vision,41.0,455.0,456.0,0.0,1,0.0,Project Manager \ Senior Consultant,1242.8571
49.0,23210.0,"Department for Environment, Food and Rural Affairs",2585.0,455.0,456.0,0.0,1,0.0,Project Manager \ Spatial Consultant,1242.8571
49.0,38400.0,Three.,6206.0,455.0,456.0,0.0,1,0.0,Location Enabled Applications Analyst,1242.8571
49.0,397961.0,World Health Organization,10970.0,455.0,456.0,0.0,1,0.0,Project Manager \ GIS Administrator,1242.8571
53.0,43040.0,Dentons,6237.0,500.0,692.0,1.0,1,0.0,Partner,2518.5
53.0,9367.0,Gadens,705.0,500.0,692.0,1.0,1,0.0,Partner,2518.5
53.0,1660685.0,PwC,235683.0,500.0,692.0,1.0,1,0.0,Partner / Director,2518.5
33.0,608.0,Allphones,192.0,500.0,1030.0,0.0,1,0.0,Sales Representative,566.5
33.0,9167.0,TiE,499.0,500.0,1030.0,0.0,1,0.0,2011 young tie pitcher winner,566.5
33.0,947.0,Blue Sky Design Group Pty Ltd,12.0,500.0,1030.0,0.0,1,0.0,Design Intern,566.5
33.0,20523.0,Salmat,2677.0,500.0,1030.0,0.0,1,0.0,Telstra Bigpond campaign,566.5
51.0,30686.0,Brisbane City Council,3909.0,500.0,881.0,0.0,1,0.0,Senior Project Manager,718.36
51.0,229951.0,Dimension Data,27603.0,500.0,881.0,0.0,1,0.0,Senior Project Manager - Network & AV implementation - 1 William Street,718.36
51.0,2467.0,Department of Agriculture and Fisheries (Queensland),832.0,500.0,881.0,0.0,1,0.0,Senior Project Manager,718.36
51.0,8453.0,Tatts Group,1250.0,500.0,881.0,0.0,1,0.0,Infrastructure Project Manager,718.36
51.0,2467.0,Department of Agriculture and Fisheries (Queensland),832.0,500.0,881.0,0.0,1,0.0,Senior Project Manager,718.36
51.0,30686.0,Brisbane City Council,3909.0,500.0,881.0,0.0,1,0.0,Hastus Bus system implementation Project Manager,718.36
51.0,30686.0,Brisbane City Council,3909.0,500.0,881.0,0.0,1,0.0,Cisco Pod implementation Project Manager,718.36
51.0,30686.0,Brisbane City Council,3909.0,500.0,881.0,0.0,1,0.0,"Service Delivery, Project Delivery Manager",718.36
51.0,30686.0,Brisbane City Council,3909.0,500.0,881.0,0.0,1,0.0,"SAP Release 1, Cutover PM",718.36
51.0,30686.0,Brisbane City Council,3909.0,500.0,881.0,0.0,1,0.0,Senior Project Manager - QUU Technical Separation Program,718.36
51.0,,Rio Tinto Alcan,,500.0,881.0,0.0,1,0.0,NG SOE Infrastructure Readiness Stream Lead,718.36
51.0,2281.0,CITEC,442.0,500.0,881.0,0.0,1,0.0,"Project Manager, IDES Program at Citec",718.36
51.0,2281.0,CITEC,442.0,500.0,881.0,0.0,1,0.0,"Project Manager, IDES Program",718.36
